age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
59.0,services,married,secondary,no,307.0,yes,yes,unknown,6.0,may,250.0,7.0,-1.0,0.0,unknown,no
46.0,services,divorced,secondary,no,5.0,yes,yes,cellular,29.0,jan,305.0,2.0,-1.0,0.0,unknown,no
42.0,blue-collar,married,primary,no,-67.0,yes,no,unknown,9.0,may,128.0,1.0,-1.0,0.0,unknown,no
27.0,student,single,secondary,no,3754.0,no,no,cellular,15.0,mar,106.0,3.0,98.0,1.0,other,no
44.0,technician,married,secondary,no,1139.0,yes,no,cellular,30.0,jan,64.0,1.0,-1.0,0.0,unknown,no
32.0,services,married,secondary,no,250.0,yes,no,unknown,29.0,may,202.0,1.0,-1.0,0.0,unknown,no
32.0,self-employed,divorced,tertiary,no,3695.0,yes,no,cellular,15.0,may,34.0,1.0,353.0,3.0,other,no
43.0,blue-collar,married,secondary,no,1025.0,yes,no,cellular,2.0,jun,106.0,1.0,-1.0,0.0,unknown,no
38.0,management,married,tertiary,no,328.0,no,no,cellular,8.0,aug,230.0,2.0,-1.0,0.0,unknown,no
40.0,services,married,secondary,no,0.0,yes,no,cellular,2.0,jun,297.0,1.0,28.0,3.0,failure,no
44.0,management,married,tertiary,no,6203.0,yes,yes,unknown,13.0,may,129.0,1.0,-1.0,0.0,unknown,no
37.0,management,married,tertiary,no,347.0,yes,no,cellular,22.0,jul,282.0,1.0,-1.0,0.0,unknown,no
40.0,unemployed,married,secondary,no,1289.0,no,no,cellular,26.0,may,260.0,2.0,-1.0,0.0,unknown,no
54.0,management,divorced,tertiary,no,129.0,yes,no,unknown,30.0,may,132.0,1.0,-1.0,0.0,unknown,no
38.0,blue-collar,married,primary,no,178.0,yes,no,unknown,20.0,may,245.0,1.0,-1.0,0.0,unknown,no
45.0,management,married,tertiary,no,81.0,no,yes,cellular,30.0,jul,61.0,3.0,-1.0,0.0,unknown,no
49.0,self-employed,married,tertiary,no,599.0,no,no,cellular,12.0,aug,174.0,1.0,-1.0,0.0,unknown,no
46.0,technician,married,secondary,no,190.0,yes,no,cellular,12.0,aug,370.0,2.0,-1.0,0.0,unknown,no
39.0,blue-collar,married,secondary,no,0.0,yes,no,unknown,6.0,may,262.0,1.0,-1.0,0.0,unknown,no
56.0,management,married,tertiary,no,563.0,yes,no,cellular,6.0,may,100.0,2.0,168.0,1.0,failure,no
37.0,blue-collar,married,secondary,no,105.0,yes,no,unknown,8.0,may,69.0,2.0,-1.0,0.0,unknown,no
39.0,management,married,tertiary,no,3518.0,yes,no,cellular,8.0,may,440.0,1.0,-1.0,0.0,unknown,no
53.0,self-employed,married,secondary,no,248.0,no,yes,cellular,17.0,nov,99.0,1.0,126.0,3.0,failure,no
38.0,blue-collar,married,secondary,no,961.0,yes,no,unknown,16.0,may,346.0,1.0,-1.0,0.0,unknown,no
25.0,technician,single,tertiary,no,640.0,yes,no,unknown,13.0,may,492.0,2.0,-1.0,0.0,unknown,no
35.0,technician,married,secondary,no,1144.0,no,no,cellular,20.0,aug,197.0,13.0,-1.0,0.0,unknown,no
47.0,unemployed,married,primary,no,0.0,no,no,unknown,18.0,jun,308.0,1.0,-1.0,0.0,unknown,no
40.0,management,married,tertiary,no,4381.0,no,no,telephone,29.0,jul,126.0,2.0,-1.0,0.0,unknown,no
31.0,self-employed,married,tertiary,no,1134.0,no,no,cellular,6.0,feb,174.0,2.0,-1.0,0.0,unknown,no
50.0,technician,married,primary,no,570.0,no,no,unknown,20.0,jun,21.0,3.0,-1.0,0.0,unknown,no
40.0,blue-collar,married,secondary,no,0.0,yes,no,unknown,16.0,may,167.0,2.0,-1.0,0.0,unknown,no
55.0,retired,married,tertiary,no,357.0,yes,no,cellular,11.0,aug,526.0,1.0,103.0,1.0,failure,no
31.0,services,married,secondary,no,593.0,yes,no,cellular,19.0,nov,391.0,2.0,-1.0,0.0,unknown,no
59.0,blue-collar,married,primary,no,229.0,yes,yes,unknown,7.0,may,19.0,1.0,-1.0,0.0,unknown,no
52.0,management,married,primary,no,0.0,no,no,unknown,5.0,jun,85.0,3.0,-1.0,0.0,unknown,no
55.0,unknown,married,secondary,no,1157.0,no,no,cellular,12.0,jul,289.0,1.0,412.0,2.0,failure,no
49.0,management,married,tertiary,no,234.0,no,no,cellular,22.0,aug,55.0,6.0,-1.0,0.0,unknown,no
31.0,self-employed,married,tertiary,no,322.0,yes,no,unknown,8.0,may,159.0,1.0,-1.0,0.0,unknown,no
55.0,entrepreneur,married,secondary,no,113.0,yes,no,unknown,12.0,jun,186.0,1.0,-1.0,0.0,unknown,no
38.0,entrepreneur,married,secondary,no,2139.0,yes,no,unknown,9.0,may,576.0,1.0,-1.0,0.0,unknown,no
52.0,unemployed,married,secondary,no,2251.0,yes,no,unknown,3.0,jun,58.0,9.0,-1.0,0.0,unknown,no
57.0,management,divorced,unknown,no,0.0,no,no,unknown,13.0,may,95.0,1.0,-1.0,0.0,unknown,no
53.0,retired,married,tertiary,no,7132.0,no,no,cellular,13.0,aug,88.0,2.0,-1.0,0.0,unknown,no
34.0,technician,single,tertiary,no,2047.0,yes,no,cellular,28.0,jul,57.0,5.0,-1.0,0.0,unknown,no
41.0,self-employed,single,tertiary,no,0.0,no,no,cellular,18.0,nov,256.0,1.0,-1.0,0.0,unknown,no
44.0,unemployed,married,tertiary,no,1151.0,yes,no,unknown,5.0,jun,127.0,2.0,-1.0,0.0,unknown,no
49.0,technician,married,secondary,no,5244.0,no,no,cellular,25.0,aug,60.0,4.0,-1.0,0.0,unknown,no
39.0,technician,married,secondary,no,1.0,yes,no,unknown,26.0,may,506.0,2.0,-1.0,0.0,unknown,no
22.0,student,single,secondary,no,2162.0,no,no,telephone,2.0,feb,168.0,1.0,-1.0,0.0,unknown,no
31.0,admin.,married,secondary,no,337.0,no,no,unknown,12.0,may,51.0,1.0,-1.0,0.0,unknown,no
53.0,housemaid,married,unknown,no,0.0,no,no,cellular,22.0,aug,207.0,1.0,-1.0,0.0,unknown,no
59.0,technician,divorced,secondary,no,2.0,no,no,cellular,26.0,aug,164.0,2.0,-1.0,0.0,unknown,no
59.0,admin.,married,secondary,no,1365.0,no,no,unknown,19.0,jun,327.0,1.0,-1.0,0.0,unknown,no
56.0,management,married,tertiary,no,2366.0,yes,yes,cellular,3.0,feb,538.0,2.0,188.0,4.0,failure,no
52.0,management,divorced,tertiary,no,-803.0,yes,no,cellular,7.0,aug,131.0,3.0,-1.0,0.0,unknown,no
57.0,entrepreneur,divorced,tertiary,no,873.0,no,no,unknown,17.0,jun,441.0,3.0,-1.0,0.0,unknown,no
41.0,admin.,married,secondary,no,-76.0,yes,no,cellular,16.0,apr,263.0,1.0,-1.0,0.0,unknown,no
39.0,housemaid,married,tertiary,no,2990.0,no,no,telephone,30.0,apr,127.0,4.0,-1.0,0.0,unknown,no
35.0,management,divorced,tertiary,no,538.0,yes,no,unknown,12.0,may,66.0,4.0,-1.0,0.0,unknown,no
53.0,management,divorced,tertiary,no,6388.0,yes,no,telephone,23.0,jul,203.0,2.0,-1.0,0.0,unknown,no
25.0,technician,single,secondary,no,1847.0,no,no,cellular,26.0,may,137.0,2.0,-1.0,0.0,unknown,no
34.0,services,married,secondary,no,40.0,yes,no,cellular,17.0,jul,302.0,2.0,-1.0,0.0,unknown,no
38.0,self-employed,married,secondary,no,30.0,no,no,unknown,16.0,jun,91.0,1.0,-1.0,0.0,unknown,no
42.0,management,married,primary,no,860.0,yes,no,unknown,15.0,may,90.0,3.0,-1.0,0.0,unknown,no
28.0,self-employed,single,secondary,no,123.0,yes,no,unknown,9.0,may,97.0,1.0,-1.0,0.0,unknown,no
35.0,blue-collar,married,secondary,no,667.0,yes,no,cellular,14.0,may,10.0,5.0,324.0,27.0,other,no
34.0,admin.,single,secondary,no,601.0,no,no,cellular,17.0,nov,184.0,3.0,-1.0,0.0,unknown,no
32.0,technician,married,secondary,no,616.0,yes,no,cellular,27.0,aug,118.0,7.0,-1.0,0.0,unknown,no
38.0,entrepreneur,married,unknown,no,259.0,no,no,cellular,18.0,nov,63.0,1.0,-1.0,0.0,unknown,no
32.0,management,single,tertiary,no,307.0,no,no,cellular,25.0,jan,96.0,1.0,201.0,3.0,success,no
41.0,management,married,tertiary,no,-29.0,no,no,cellular,29.0,jan,41.0,2.0,266.0,2.0,failure,no
41.0,blue-collar,married,secondary,no,849.0,yes,yes,cellular,12.0,may,100.0,4.0,-1.0,0.0,unknown,no
26.0,management,single,tertiary,no,47.0,yes,no,cellular,18.0,may,63.0,1.0,-1.0,0.0,unknown,no
60.0,retired,married,tertiary,no,2194.0,yes,no,telephone,20.0,apr,31.0,3.0,263.0,9.0,failure,no
51.0,services,married,unknown,no,3413.0,no,no,cellular,27.0,aug,146.0,7.0,-1.0,0.0,unknown,no
24.0,services,single,secondary,no,1299.0,yes,yes,cellular,18.0,may,113.0,2.0,-1.0,0.0,unknown,no
37.0,blue-collar,married,unknown,no,622.0,yes,no,cellular,11.0,may,175.0,1.0,-1.0,0.0,unknown,no
44.0,technician,married,secondary,no,1901.0,no,no,cellular,6.0,aug,165.0,2.0,-1.0,0.0,unknown,no
74.0,retired,divorced,primary,no,166.0,no,no,cellular,13.0,aug,99.0,1.0,-1.0,0.0,unknown,no
50.0,technician,married,secondary,no,1717.0,no,no,telephone,7.0,jul,416.0,8.0,-1.0,0.0,unknown,no
31.0,management,single,tertiary,no,-160.0,yes,no,unknown,28.0,may,202.0,2.0,-1.0,0.0,unknown,no
31.0,admin.,married,secondary,no,89.0,no,no,unknown,7.0,may,297.0,3.0,-1.0,0.0,unknown,no
25.0,management,single,tertiary,no,493.0,yes,no,unknown,4.0,jun,301.0,1.0,-1.0,0.0,unknown,no
39.0,entrepreneur,married,tertiary,no,2644.0,yes,no,unknown,20.0,may,253.0,1.0,-1.0,0.0,unknown,no
30.0,management,single,tertiary,no,596.0,no,no,cellular,4.0,jun,125.0,2.0,-1.0,0.0,unknown,no
60.0,management,married,secondary,no,0.0,no,no,cellular,20.0,may,321.0,4.0,87.0,8.0,failure,no
48.0,technician,married,secondary,no,606.0,yes,no,cellular,19.0,aug,231.0,4.0,-1.0,0.0,unknown,no
30.0,entrepreneur,married,secondary,no,-346.0,yes,yes,cellular,22.0,jul,88.0,1.0,-1.0,0.0,unknown,no
43.0,services,single,secondary,no,550.0,yes,no,cellular,13.0,may,107.0,2.0,-1.0,0.0,unknown,no
44.0,technician,single,primary,no,237.0,yes,no,cellular,25.0,jul,54.0,1.0,-1.0,0.0,unknown,no
29.0,blue-collar,single,secondary,no,415.0,no,yes,cellular,28.0,jan,161.0,1.0,-1.0,0.0,unknown,no
46.0,unemployed,married,secondary,no,-125.0,yes,no,unknown,6.0,may,23.0,1.0,-1.0,0.0,unknown,no
28.0,blue-collar,single,tertiary,no,1984.0,yes,no,cellular,4.0,may,32.0,2.0,14.0,1.0,failure,no
34.0,entrepreneur,married,tertiary,no,121.0,yes,no,telephone,18.0,may,57.0,6.0,-1.0,0.0,unknown,no
42.0,management,divorced,tertiary,no,266.0,no,yes,cellular,28.0,jan,228.0,1.0,-1.0,0.0,unknown,no
59.0,retired,married,secondary,no,1723.0,no,no,unknown,19.0,jun,70.0,1.0,-1.0,0.0,unknown,no
27.0,blue-collar,single,secondary,no,1049.0,no,no,telephone,29.0,jan,389.0,3.0,-1.0,0.0,unknown,no
36.0,blue-collar,married,primary,no,21.0,no,no,telephone,20.0,nov,35.0,1.0,-1.0,0.0,unknown,no
34.0,blue-collar,single,secondary,no,341.0,yes,no,unknown,8.0,may,195.0,1.0,-1.0,0.0,unknown,no
30.0,management,married,tertiary,no,233.0,yes,no,unknown,14.0,may,382.0,10.0,-1.0,0.0,unknown,no
50.0,technician,married,tertiary,no,247.0,no,no,unknown,23.0,may,173.0,1.0,-1.0,0.0,unknown,no
50.0,technician,married,tertiary,no,3117.0,no,no,cellular,20.0,nov,44.0,2.0,164.0,1.0,failure,no
45.0,entrepreneur,married,secondary,no,242.0,no,yes,cellular,4.0,feb,510.0,1.0,198.0,4.0,failure,no
40.0,blue-collar,single,unknown,no,24.0,yes,no,unknown,5.0,may,185.0,1.0,-1.0,0.0,unknown,no
49.0,management,married,tertiary,no,7007.0,no,no,cellular,17.0,nov,325.0,2.0,-1.0,0.0,unknown,no
54.0,retired,married,secondary,no,1851.0,no,no,unknown,11.0,jun,296.0,3.0,-1.0,0.0,unknown,no
31.0,blue-collar,single,secondary,no,573.0,yes,no,telephone,5.0,feb,58.0,1.0,269.0,2.0,failure,no
35.0,self-employed,married,tertiary,no,1178.0,yes,yes,cellular,15.0,apr,220.0,2.0,183.0,5.0,failure,no
34.0,blue-collar,married,tertiary,no,748.0,yes,yes,cellular,6.0,may,161.0,1.0,-1.0,0.0,unknown,no
48.0,admin.,divorced,secondary,no,-407.0,yes,no,cellular,14.0,may,210.0,2.0,352.0,1.0,failure,no
51.0,blue-collar,married,secondary,no,4695.0,no,no,cellular,29.0,aug,8.0,10.0,-1.0,0.0,unknown,no
47.0,unemployed,single,tertiary,no,2500.0,no,no,cellular,30.0,jan,240.0,1.0,-1.0,0.0,unknown,no
45.0,retired,single,secondary,yes,86.0,no,no,cellular,21.0,nov,64.0,5.0,-1.0,0.0,unknown,no
33.0,management,married,tertiary,no,968.0,no,yes,cellular,28.0,aug,95.0,10.0,-1.0,0.0,unknown,no
33.0,services,single,secondary,no,192.0,no,no,cellular,24.0,jul,255.0,1.0,-1.0,0.0,unknown,no
27.0,unemployed,single,primary,no,93.0,no,no,unknown,11.0,oct,4.0,1.0,-1.0,0.0,unknown,no
47.0,technician,married,secondary,no,0.0,yes,no,cellular,25.0,may,234.0,1.0,-1.0,0.0,unknown,no
54.0,self-employed,divorced,tertiary,no,0.0,yes,yes,cellular,29.0,jan,309.0,3.0,-1.0,0.0,unknown,no
37.0,management,married,tertiary,no,-491.0,yes,no,cellular,5.0,feb,80.0,2.0,-1.0,0.0,unknown,no
43.0,unknown,married,unknown,no,1517.0,no,no,unknown,20.0,jun,45.0,1.0,-1.0,0.0,unknown,no
49.0,management,married,tertiary,no,0.0,yes,no,cellular,18.0,nov,102.0,1.0,-1.0,0.0,unknown,no
27.0,admin.,single,secondary,no,276.0,yes,no,unknown,19.0,may,311.0,2.0,-1.0,0.0,unknown,no
44.0,services,married,secondary,no,5781.0,yes,yes,cellular,15.0,may,195.0,1.0,-1.0,0.0,unknown,no
37.0,management,divorced,tertiary,no,0.0,yes,no,cellular,11.0,may,217.0,6.0,-1.0,0.0,unknown,no
50.0,services,married,secondary,no,901.0,yes,no,unknown,20.0,jun,8.0,6.0,-1.0,0.0,unknown,no
50.0,entrepreneur,married,primary,no,431.0,yes,no,cellular,20.0,apr,12.0,5.0,-1.0,0.0,unknown,no
52.0,services,married,primary,no,911.0,no,no,unknown,20.0,jun,29.0,2.0,-1.0,0.0,unknown,no
26.0,admin.,single,secondary,no,96.0,no,no,cellular,6.0,may,606.0,1.0,345.0,1.0,failure,no
35.0,technician,married,secondary,no,0.0,yes,yes,cellular,17.0,nov,199.0,1.0,-1.0,0.0,unknown,no
47.0,services,divorced,secondary,no,-288.0,yes,no,unknown,28.0,may,107.0,7.0,-1.0,0.0,unknown,no
55.0,services,divorced,primary,no,2923.0,yes,no,unknown,15.0,may,104.0,2.0,-1.0,0.0,unknown,no
26.0,blue-collar,single,primary,no,16.0,no,yes,cellular,8.0,jul,249.0,2.0,-1.0,0.0,unknown,no
37.0,self-employed,married,secondary,no,744.0,yes,yes,cellular,21.0,aug,161.0,3.0,-1.0,0.0,unknown,no
56.0,blue-collar,married,primary,no,551.0,no,no,unknown,29.0,may,27.0,1.0,-1.0,0.0,unknown,no
33.0,management,married,tertiary,no,322.0,yes,no,cellular,16.0,apr,77.0,3.0,-1.0,0.0,unknown,no
36.0,blue-collar,married,secondary,no,199.0,yes,no,cellular,9.0,jul,183.0,1.0,-1.0,0.0,unknown,no
30.0,technician,single,tertiary,no,0.0,no,no,cellular,28.0,aug,262.0,6.0,-1.0,0.0,unknown,no
39.0,management,single,tertiary,no,633.0,no,no,cellular,19.0,nov,105.0,2.0,133.0,3.0,failure,no
28.0,management,single,tertiary,no,203.0,no,no,cellular,29.0,jan,145.0,2.0,-1.0,0.0,unknown,no
39.0,admin.,single,secondary,no,2749.0,yes,no,cellular,19.0,nov,128.0,1.0,-1.0,0.0,unknown,no
48.0,management,divorced,secondary,no,769.0,no,yes,cellular,28.0,jan,58.0,2.0,184.0,15.0,other,no
34.0,blue-collar,married,secondary,no,1924.0,yes,yes,cellular,1.0,apr,161.0,2.0,253.0,1.0,failure,no
50.0,blue-collar,married,primary,no,1064.0,yes,no,cellular,8.0,aug,31.0,2.0,-1.0,0.0,unknown,no
26.0,admin.,single,secondary,no,1099.0,no,no,cellular,15.0,jan,99.0,2.0,225.0,13.0,other,no
35.0,entrepreneur,married,secondary,no,2971.0,no,no,cellular,21.0,nov,112.0,2.0,-1.0,0.0,unknown,no
44.0,blue-collar,married,primary,no,2657.0,yes,no,unknown,20.0,jun,202.0,2.0,-1.0,0.0,unknown,no
47.0,management,married,secondary,no,21.0,yes,no,cellular,18.0,nov,229.0,2.0,-1.0,0.0,unknown,no
62.0,management,married,tertiary,no,0.0,no,no,cellular,13.0,apr,113.0,3.0,182.0,3.0,failure,no
55.0,management,single,tertiary,no,0.0,no,no,cellular,3.0,nov,222.0,3.0,187.0,3.0,failure,no
26.0,management,single,tertiary,no,9447.0,no,no,cellular,4.0,sep,113.0,1.0,100.0,2.0,other,no
88.0,retired,married,secondary,no,433.0,no,no,telephone,15.0,sep,161.0,1.0,274.0,1.0,failure,no
28.0,technician,single,tertiary,no,375.0,yes,no,cellular,14.0,may,43.0,1.0,350.0,1.0,other,no
41.0,services,married,secondary,no,2399.0,yes,no,cellular,15.0,may,303.0,2.0,351.0,2.0,failure,no
25.0,technician,single,tertiary,no,148.0,no,no,cellular,23.0,jul,421.0,1.0,-1.0,0.0,unknown,no
40.0,entrepreneur,divorced,tertiary,no,224.0,no,no,unknown,20.0,jun,606.0,1.0,-1.0,0.0,unknown,no
35.0,blue-collar,married,primary,no,147.0,yes,no,cellular,5.0,may,358.0,1.0,337.0,3.0,failure,no
65.0,retired,divorced,secondary,no,744.0,no,no,cellular,5.0,jul,182.0,1.0,-1.0,0.0,unknown,no
43.0,management,divorced,tertiary,no,9.0,yes,no,cellular,26.0,aug,89.0,5.0,401.0,1.0,failure,no
48.0,management,single,secondary,no,1106.0,no,yes,cellular,8.0,jul,265.0,1.0,-1.0,0.0,unknown,no
35.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,9.0,jul,277.0,1.0,-1.0,0.0,unknown,no
30.0,technician,single,secondary,no,167.0,no,no,unknown,14.0,sep,9.0,1.0,-1.0,0.0,unknown,no
32.0,management,single,tertiary,no,0.0,yes,no,cellular,20.0,apr,415.0,2.0,-1.0,0.0,unknown,no
30.0,student,married,tertiary,no,324.0,no,no,cellular,25.0,aug,585.0,4.0,-1.0,0.0,unknown,no
30.0,admin.,single,secondary,no,127.0,yes,no,cellular,18.0,may,16.0,6.0,368.0,1.0,other,no
24.0,admin.,married,secondary,no,230.0,yes,no,cellular,15.0,may,73.0,1.0,-1.0,0.0,unknown,no
29.0,technician,married,secondary,no,344.0,yes,yes,unknown,28.0,may,279.0,2.0,-1.0,0.0,unknown,no
44.0,management,married,tertiary,no,105.0,yes,no,unknown,6.0,may,1529.0,2.0,-1.0,0.0,unknown,no
42.0,blue-collar,married,secondary,no,634.0,yes,no,cellular,24.0,jul,256.0,2.0,-1.0,0.0,unknown,no
45.0,housemaid,married,primary,no,317.0,yes,no,cellular,8.0,apr,325.0,2.0,-1.0,0.0,unknown,no
57.0,housemaid,married,primary,no,2234.0,no,no,unknown,11.0,jun,201.0,5.0,-1.0,0.0,unknown,no
49.0,technician,married,primary,no,230.0,yes,no,unknown,8.0,may,96.0,1.0,-1.0,0.0,unknown,no
30.0,technician,single,tertiary,no,0.0,no,no,cellular,15.0,sep,214.0,2.0,-1.0,0.0,unknown,no
48.0,management,divorced,tertiary,no,313.0,no,no,cellular,8.0,may,208.0,1.0,-1.0,0.0,unknown,no
32.0,services,married,secondary,no,289.0,yes,no,cellular,2.0,feb,63.0,1.0,257.0,2.0,failure,no
35.0,technician,married,secondary,no,0.0,yes,no,cellular,6.0,apr,139.0,1.0,-1.0,0.0,unknown,no
40.0,entrepreneur,married,primary,no,3676.0,yes,yes,unknown,15.0,may,101.0,1.0,-1.0,0.0,unknown,no
32.0,housemaid,married,primary,no,-184.0,yes,no,cellular,6.0,feb,129.0,2.0,197.0,1.0,failure,no
37.0,admin.,single,tertiary,no,3954.0,yes,no,cellular,12.0,aug,87.0,1.0,117.0,2.0,failure,no
37.0,management,married,tertiary,no,2951.0,no,no,cellular,21.0,nov,101.0,3.0,-1.0,0.0,unknown,no
43.0,management,married,tertiary,no,78.0,yes,no,cellular,21.0,nov,36.0,1.0,109.0,1.0,other,no
48.0,technician,married,secondary,no,1526.0,no,no,cellular,6.0,aug,273.0,2.0,-1.0,0.0,unknown,no
36.0,technician,married,secondary,no,0.0,yes,no,cellular,21.0,jul,193.0,5.0,-1.0,0.0,unknown,no
33.0,unemployed,single,secondary,no,233.0,yes,no,unknown,8.0,may,221.0,4.0,-1.0,0.0,unknown,no
33.0,management,married,secondary,no,67.0,yes,yes,unknown,23.0,may,316.0,4.0,-1.0,0.0,unknown,no
36.0,services,single,primary,no,38.0,no,no,unknown,6.0,jun,308.0,4.0,-1.0,0.0,unknown,no
65.0,retired,married,tertiary,no,1948.0,no,no,cellular,2.0,feb,102.0,2.0,-1.0,0.0,unknown,no
50.0,housemaid,married,primary,no,5296.0,no,no,cellular,19.0,nov,64.0,7.0,-1.0,0.0,unknown,no
34.0,management,single,tertiary,no,612.0,no,no,cellular,30.0,apr,192.0,1.0,-1.0,0.0,unknown,no
35.0,entrepreneur,married,secondary,no,4872.0,yes,no,cellular,15.0,may,34.0,3.0,-1.0,0.0,unknown,no
32.0,management,single,tertiary,no,131.0,yes,no,cellular,11.0,aug,112.0,1.0,81.0,1.0,other,no
34.0,technician,single,secondary,no,4943.0,yes,yes,cellular,19.0,nov,117.0,2.0,-1.0,0.0,unknown,no
34.0,blue-collar,married,secondary,no,-257.0,yes,no,cellular,15.0,may,160.0,1.0,368.0,4.0,failure,no
33.0,blue-collar,married,primary,no,331.0,yes,no,unknown,30.0,may,139.0,3.0,-1.0,0.0,unknown,no
45.0,blue-collar,married,secondary,no,105.0,yes,yes,unknown,13.0,may,119.0,1.0,-1.0,0.0,unknown,no
35.0,blue-collar,married,secondary,no,1160.0,no,yes,telephone,19.0,nov,62.0,1.0,-1.0,0.0,unknown,no
53.0,technician,married,secondary,no,4930.0,no,yes,cellular,2.0,feb,228.0,2.0,-1.0,0.0,unknown,no
39.0,services,divorced,primary,no,471.0,yes,no,unknown,6.0,may,161.0,2.0,-1.0,0.0,unknown,no
38.0,blue-collar,married,secondary,no,35.0,yes,no,unknown,28.0,may,130.0,2.0,-1.0,0.0,unknown,no
35.0,management,single,tertiary,no,1750.0,yes,no,cellular,22.0,oct,422.0,1.0,175.0,4.0,success,no
52.0,blue-collar,married,secondary,no,5275.0,no,yes,cellular,22.0,jul,1029.0,3.0,-1.0,0.0,unknown,no
30.0,technician,single,secondary,no,728.0,yes,no,cellular,5.0,feb,393.0,1.0,261.0,1.0,other,no
37.0,self-employed,married,tertiary,no,0.0,no,no,unknown,6.0,jun,143.0,1.0,-1.0,0.0,unknown,no
33.0,self-employed,married,tertiary,no,263.0,no,no,cellular,16.0,nov,79.0,4.0,94.0,3.0,failure,no
52.0,management,married,tertiary,no,601.0,yes,no,unknown,14.0,may,249.0,2.0,-1.0,0.0,unknown,no
29.0,admin.,married,secondary,no,6429.0,yes,yes,cellular,14.0,may,535.0,1.0,352.0,2.0,failure,no
28.0,admin.,single,secondary,no,1076.0,yes,no,unknown,2.0,jun,537.0,5.0,-1.0,0.0,unknown,no
33.0,admin.,single,tertiary,no,2.0,no,no,cellular,29.0,jan,132.0,2.0,-1.0,0.0,unknown,no
32.0,technician,married,tertiary,no,514.0,yes,no,unknown,20.0,may,414.0,2.0,-1.0,0.0,unknown,no
37.0,technician,married,secondary,no,28.0,no,no,cellular,21.0,aug,101.0,2.0,-1.0,0.0,unknown,no
34.0,management,single,tertiary,no,404.0,yes,no,cellular,5.0,feb,10.0,6.0,-1.0,0.0,unknown,no
40.0,unemployed,married,secondary,no,3430.0,yes,no,cellular,20.0,nov,1855.0,3.0,-1.0,0.0,unknown,no
40.0,management,married,secondary,no,99.0,no,no,cellular,9.0,feb,15.0,5.0,-1.0,0.0,unknown,no
38.0,services,married,secondary,no,2669.0,yes,no,cellular,20.0,apr,208.0,2.0,-1.0,0.0,unknown,no
39.0,management,single,tertiary,no,202.0,yes,no,cellular,12.0,may,59.0,1.0,301.0,1.0,other,no
37.0,management,single,unknown,no,715.0,yes,no,unknown,20.0,may,247.0,2.0,-1.0,0.0,unknown,no
35.0,blue-collar,married,secondary,no,674.0,yes,no,unknown,30.0,may,274.0,2.0,-1.0,0.0,unknown,no
33.0,management,single,tertiary,no,312.0,no,no,cellular,11.0,aug,271.0,1.0,369.0,3.0,failure,no
38.0,management,married,tertiary,no,1463.0,yes,no,cellular,25.0,aug,425.0,4.0,-1.0,0.0,unknown,no
37.0,management,married,tertiary,no,789.0,yes,yes,cellular,11.0,aug,93.0,1.0,190.0,2.0,other,no
29.0,unemployed,single,tertiary,no,7.0,no,no,cellular,6.0,may,51.0,1.0,179.0,1.0,failure,no
42.0,services,married,primary,no,473.0,yes,no,cellular,30.0,jan,54.0,1.0,-1.0,0.0,unknown,no
45.0,management,divorced,tertiary,no,3150.0,yes,no,cellular,17.0,nov,101.0,2.0,-1.0,0.0,unknown,no
42.0,services,married,tertiary,no,12223.0,yes,no,cellular,19.0,nov,36.0,1.0,-1.0,0.0,unknown,no
33.0,blue-collar,married,secondary,no,1541.0,yes,no,unknown,23.0,may,423.0,2.0,-1.0,0.0,unknown,no
35.0,blue-collar,single,secondary,no,142.0,yes,no,cellular,7.0,may,266.0,2.0,168.0,1.0,failure,no
30.0,technician,single,tertiary,no,3.0,yes,no,unknown,7.0,may,174.0,1.0,-1.0,0.0,unknown,no
31.0,blue-collar,single,secondary,no,1207.0,yes,no,cellular,17.0,apr,163.0,2.0,-1.0,0.0,unknown,no
45.0,technician,married,secondary,no,351.0,yes,no,telephone,29.0,aug,18.0,2.0,-1.0,0.0,unknown,no
44.0,admin.,divorced,secondary,no,777.0,yes,no,cellular,18.0,may,517.0,3.0,350.0,2.0,failure,no
31.0,services,married,primary,no,997.0,yes,no,cellular,3.0,feb,256.0,1.0,190.0,3.0,failure,no
30.0,admin.,married,secondary,no,15.0,yes,no,unknown,9.0,may,257.0,1.0,-1.0,0.0,unknown,no
