marital,education,balance,housing,loan,duration,campaign,previous,poutcome,deposit
married,secondary,556.0,yes,no,278.0,1.0,4.0,success,yes
married,tertiary,315.0,no,no,591.0,1.0,2.0,failure,yes
married,tertiary,2812.0,yes,no,830.0,1.0,0.0,unknown,yes
married,primary,324.0,no,no,462.0,2.0,0.0,unknown,yes
married,secondary,-519.0,yes,no,442.0,8.0,0.0,unknown,yes
single,secondary,188.0,yes,no,75.0,3.0,5.0,failure,yes
married,tertiary,267.0,no,no,190.0,1.0,0.0,unknown,yes
divorced,tertiary,21.0,no,no,566.0,2.0,0.0,unknown,yes
married,unknown,2038.0,no,no,394.0,1.0,0.0,unknown,yes
single,unknown,11115.0,no,no,187.0,1.0,1.0,success,yes
single,tertiary,194.0,no,no,407.0,2.0,0.0,unknown,yes
divorced,secondary,0.0,no,no,763.0,5.0,0.0,unknown,yes
married,secondary,2981.0,no,no,200.0,1.0,0.0,unknown,yes
single,secondary,67.0,no,no,211.0,1.0,5.0,success,yes
single,unknown,360.0,no,no,131.0,2.0,0.0,unknown,yes
married,primary,3376.0,yes,no,421.0,2.0,0.0,unknown,yes
single,tertiary,4718.0,yes,no,536.0,1.0,0.0,unknown,yes
divorced,unknown,387.0,no,no,325.0,1.0,0.0,unknown,yes
divorced,tertiary,4266.0,yes,no,490.0,4.0,0.0,unknown,yes
married,secondary,396.0,yes,no,366.0,3.0,2.0,failure,yes
single,secondary,2085.0,no,no,356.0,3.0,2.0,success,yes
single,tertiary,62.0,yes,no,213.0,3.0,0.0,unknown,yes
divorced,secondary,-268.0,no,yes,1417.0,1.0,0.0,unknown,yes
married,secondary,1697.0,yes,no,150.0,2.0,0.0,unknown,yes
married,tertiary,341.0,no,no,282.0,1.0,0.0,unknown,yes
divorced,primary,109.0,no,no,406.0,2.0,0.0,unknown,yes
married,tertiary,0.0,no,no,426.0,2.0,1.0,unknown,yes
married,primary,4158.0,no,no,455.0,2.0,0.0,unknown,yes
married,tertiary,156.0,no,no,366.0,3.0,0.0,unknown,yes
single,tertiary,390.0,no,no,325.0,1.0,0.0,unknown,yes
single,primary,36.0,yes,no,551.0,1.0,2.0,failure,yes
divorced,tertiary,50.0,yes,no,669.0,1.0,3.0,failure,yes
single,tertiary,102.0,yes,no,445.0,1.0,2.0,failure,yes
married,primary,57.0,yes,no,1007.0,9.0,0.0,unknown,yes
divorced,secondary,973.0,no,no,449.0,1.0,0.0,unknown,yes
married,secondary,1245.0,yes,no,1469.0,9.0,0.0,unknown,yes
married,primary,828.0,no,no,1512.0,1.0,8.0,failure,yes
married,unknown,0.0,yes,no,1486.0,1.0,0.0,unknown,yes
married,secondary,167.0,yes,yes,612.0,1.0,0.0,unknown,yes
married,unknown,66.0,no,no,358.0,1.0,0.0,unknown,yes
married,secondary,687.0,yes,no,772.0,1.0,0.0,unknown,yes
married,tertiary,2688.0,no,no,216.0,1.0,1.0,failure,yes
married,tertiary,625.0,yes,no,1360.0,9.0,0.0,unknown,yes
single,secondary,1742.0,yes,no,787.0,1.0,0.0,unknown,yes
divorced,primary,1729.0,no,no,456.0,2.0,0.0,unknown,yes
married,secondary,889.0,yes,no,185.0,1.0,5.0,success,yes
single,tertiary,224.0,yes,no,65.0,2.0,3.0,failure,yes
married,primary,768.0,no,no,371.0,1.0,0.0,unknown,yes
single,secondary,1809.0,no,no,165.0,1.0,2.0,success,yes
single,primary,423.0,no,no,287.0,5.0,5.0,success,yes
divorced,secondary,335.0,yes,no,580.0,1.0,0.0,unknown,yes
divorced,primary,4401.0,no,no,241.0,1.0,1.0,success,yes
single,secondary,607.0,no,no,110.0,2.0,0.0,unknown,yes
married,secondary,0.0,no,no,454.0,6.0,0.0,unknown,yes
married,secondary,687.0,yes,no,341.0,2.0,0.0,unknown,yes
married,secondary,659.0,no,no,113.0,1.0,0.0,unknown,yes
single,secondary,1435.0,no,no,724.0,16.0,0.0,unknown,yes
single,tertiary,8828.0,no,no,1010.0,3.0,0.0,unknown,yes
married,tertiary,69.0,no,yes,296.0,1.0,2.0,failure,yes
divorced,primary,79.0,no,no,1106.0,2.0,0.0,unknown,yes
married,tertiary,990.0,no,no,244.0,2.0,0.0,unknown,yes
single,secondary,2290.0,yes,no,2301.0,1.0,0.0,unknown,yes
married,tertiary,679.0,no,no,1109.0,2.0,0.0,unknown,yes
married,primary,-172.0,yes,yes,409.0,1.0,3.0,failure,yes
married,secondary,548.0,no,no,1181.0,4.0,0.0,unknown,yes
single,secondary,565.0,yes,no,1143.0,1.0,0.0,unknown,yes
married,primary,228.0,yes,no,1017.0,6.0,0.0,unknown,yes
married,tertiary,0.0,no,no,730.0,11.0,0.0,unknown,yes
single,tertiary,228.0,yes,no,368.0,1.0,0.0,unknown,yes
single,tertiary,454.0,no,no,266.0,1.0,0.0,unknown,yes
married,secondary,514.0,yes,no,812.0,1.0,0.0,unknown,yes
single,tertiary,2885.0,yes,no,1422.0,10.0,0.0,unknown,yes
single,tertiary,567.0,no,no,238.0,2.0,1.0,success,yes
married,unknown,2235.0,no,no,300.0,3.0,0.0,unknown,yes
married,secondary,5267.0,no,no,520.0,1.0,0.0,unknown,yes
married,tertiary,29.0,no,no,576.0,1.0,0.0,unknown,yes
married,secondary,291.0,no,no,350.0,1.0,2.0,success,yes
single,tertiary,4889.0,no,no,545.0,2.0,0.0,unknown,yes
single,tertiary,502.0,no,yes,572.0,1.0,0.0,unknown,yes
married,secondary,3608.0,yes,no,176.0,2.0,2.0,success,yes
married,tertiary,3556.0,no,no,268.0,1.0,0.0,unknown,yes
divorced,secondary,-41.0,yes,yes,1658.0,1.0,1.0,failure,yes
single,tertiary,3944.0,yes,no,974.0,2.0,0.0,unknown,yes
married,secondary,202.0,yes,no,651.0,2.0,1.0,failure,yes
single,tertiary,1175.0,no,no,184.0,1.0,0.0,unknown,yes
married,secondary,974.0,no,no,178.0,1.0,0.0,unknown,yes
divorced,secondary,4079.0,no,no,343.0,3.0,0.0,unknown,yes
single,tertiary,0.0,no,no,704.0,1.0,0.0,unknown,yes
married,primary,2587.0,no,no,236.0,2.0,0.0,unknown,yes
single,tertiary,1291.0,no,no,298.0,1.0,0.0,unknown,yes
single,secondary,315.0,no,no,1407.0,1.0,0.0,unknown,yes
married,secondary,394.0,no,no,324.0,1.0,0.0,unknown,yes
married,tertiary,5561.0,no,no,649.0,2.0,0.0,unknown,yes
single,secondary,3528.0,no,no,250.0,1.0,2.0,failure,yes
married,primary,437.0,yes,no,150.0,1.0,0.0,unknown,yes
single,tertiary,3119.0,no,no,306.0,1.0,0.0,unknown,yes
married,secondary,264.0,yes,yes,1502.0,1.0,0.0,unknown,yes
married,primary,3285.0,no,no,1555.0,2.0,0.0,unknown,yes
married,tertiary,1396.0,no,no,731.0,6.0,0.0,unknown,yes
married,secondary,510.0,yes,yes,1767.0,2.0,0.0,unknown,yes
married,primary,-101.0,yes,no,679.0,1.0,4.0,failure,yes
married,primary,634.0,no,no,696.0,1.0,0.0,unknown,yes
single,tertiary,4210.0,no,no,796.0,4.0,0.0,unknown,yes
married,secondary,0.0,no,no,812.0,1.0,0.0,unknown,yes
married,secondary,278.0,yes,yes,1073.0,1.0,0.0,unknown,yes
married,unknown,849.0,yes,no,667.0,1.0,1.0,unknown,yes
married,secondary,1612.0,no,no,233.0,2.0,0.0,unknown,yes
single,secondary,204.0,yes,no,236.0,1.0,0.0,unknown,yes
divorced,secondary,1854.0,no,no,323.0,1.0,0.0,unknown,yes
single,tertiary,1579.0,no,no,178.0,1.0,4.0,success,yes
married,secondary,1561.0,no,no,352.0,3.0,2.0,failure,yes
married,primary,1468.0,no,no,330.0,3.0,0.0,unknown,yes
married,secondary,2887.0,no,no,819.0,10.0,0.0,unknown,yes
single,tertiary,224.0,no,no,409.0,2.0,4.0,success,yes
married,primary,1760.0,no,no,855.0,4.0,0.0,unknown,yes
married,secondary,3735.0,no,no,243.0,3.0,6.0,success,yes
single,tertiary,19.0,no,no,139.0,1.0,5.0,success,yes
married,secondary,61.0,yes,no,226.0,2.0,1.0,success,yes
married,secondary,95.0,no,yes,172.0,3.0,0.0,unknown,yes
married,tertiary,5.0,yes,yes,635.0,1.0,2.0,failure,yes
single,secondary,360.0,yes,no,309.0,1.0,0.0,unknown,yes
married,secondary,1730.0,yes,no,605.0,2.0,4.0,success,yes
married,tertiary,0.0,no,no,745.0,1.0,1.0,failure,yes
single,tertiary,7968.0,no,no,263.0,2.0,2.0,success,yes
married,primary,7005.0,yes,no,429.0,2.0,3.0,success,yes
married,secondary,3020.0,no,no,304.0,1.0,3.0,failure,yes
single,tertiary,605.0,no,no,1603.0,10.0,0.0,unknown,yes
single,tertiary,376.0,yes,no,710.0,1.0,0.0,unknown,yes
married,secondary,891.0,yes,no,118.0,1.0,0.0,unknown,yes
divorced,secondary,704.0,no,no,613.0,1.0,3.0,success,yes
married,secondary,4348.0,yes,no,790.0,4.0,1.0,unknown,yes
divorced,secondary,2353.0,yes,no,182.0,1.0,2.0,unknown,yes
married,tertiary,8000.0,no,no,291.0,1.0,2.0,failure,yes
single,tertiary,2781.0,yes,no,168.0,1.0,1.0,failure,yes
married,primary,541.0,no,no,663.0,3.0,0.0,unknown,yes
married,unknown,3576.0,no,no,579.0,1.0,0.0,unknown,yes
single,tertiary,2725.0,no,no,292.0,1.0,1.0,failure,yes
single,secondary,2354.0,no,no,226.0,7.0,0.0,unknown,yes
married,secondary,775.0,no,no,150.0,2.0,0.0,unknown,yes
married,secondary,622.0,yes,no,611.0,2.0,0.0,unknown,yes
single,secondary,4.0,no,no,933.0,1.0,0.0,unknown,yes
single,tertiary,5.0,no,no,370.0,2.0,0.0,unknown,yes
single,tertiary,3943.0,no,no,1138.0,2.0,1.0,failure,yes
divorced,primary,802.0,no,no,241.0,1.0,5.0,success,yes
married,tertiary,2351.0,no,no,150.0,1.0,3.0,success,yes
divorced,tertiary,1807.0,yes,no,229.0,1.0,0.0,unknown,yes
married,secondary,2.0,no,no,322.0,1.0,0.0,unknown,yes
single,unknown,2297.0,no,no,527.0,1.0,0.0,unknown,yes
single,unknown,779.0,no,no,184.0,4.0,0.0,unknown,yes
single,secondary,108.0,no,no,305.0,3.0,0.0,unknown,yes
divorced,primary,459.0,yes,no,623.0,1.0,1.0,success,yes
single,tertiary,110.0,no,no,1051.0,3.0,0.0,unknown,yes
single,tertiary,13711.0,yes,no,1532.0,3.0,0.0,unknown,yes
single,tertiary,3415.0,no,no,97.0,1.0,0.0,unknown,yes
single,tertiary,2376.0,no,no,122.0,1.0,0.0,unknown,yes
single,secondary,181.0,no,no,158.0,2.0,0.0,unknown,yes
married,tertiary,448.0,no,no,136.0,1.0,0.0,unknown,yes
married,secondary,714.0,yes,yes,482.0,2.0,0.0,unknown,yes
married,secondary,3608.0,yes,no,252.0,1.0,1.0,success,yes
married,primary,5310.0,yes,no,968.0,2.0,4.0,success,yes
single,tertiary,2144.0,no,no,708.0,1.0,3.0,success,yes
married,tertiary,2281.0,no,no,230.0,2.0,0.0,unknown,yes
divorced,tertiary,2679.0,no,no,295.0,3.0,0.0,unknown,yes
married,secondary,1495.0,no,no,265.0,1.0,0.0,unknown,yes
single,tertiary,1304.0,yes,no,536.0,2.0,0.0,unknown,yes
married,primary,78.0,yes,no,2692.0,9.0,0.0,unknown,yes
married,primary,437.0,yes,no,546.0,3.0,0.0,unknown,yes
married,secondary,7433.0,no,yes,630.0,3.0,0.0,unknown,yes
married,secondary,6112.0,no,no,211.0,1.0,0.0,unknown,yes
married,secondary,155.0,no,no,696.0,2.0,0.0,unknown,yes
single,secondary,9883.0,no,no,210.0,5.0,0.0,unknown,yes
married,tertiary,495.0,no,no,91.0,1.0,5.0,success,yes
married,secondary,294.0,yes,no,265.0,1.0,3.0,success,yes
single,unknown,3173.0,no,no,746.0,1.0,0.0,unknown,yes
divorced,tertiary,53.0,no,no,671.0,2.0,0.0,unknown,yes
married,secondary,640.0,yes,no,215.0,1.0,4.0,success,yes
single,secondary,217.0,yes,no,692.0,3.0,0.0,unknown,yes
married,primary,804.0,yes,no,528.0,1.0,0.0,unknown,yes
single,primary,1374.0,no,no,309.0,3.0,4.0,success,yes
single,tertiary,3.0,yes,yes,1034.0,1.0,0.0,unknown,yes
single,secondary,502.0,no,no,261.0,1.0,0.0,unknown,yes
married,secondary,61.0,yes,no,745.0,4.0,0.0,unknown,yes
divorced,secondary,153.0,yes,no,844.0,1.0,0.0,unknown,yes
married,secondary,8.0,yes,yes,627.0,1.0,0.0,unknown,yes
single,tertiary,780.0,no,no,393.0,1.0,3.0,success,yes
married,tertiary,630.0,no,no,315.0,1.0,1.0,success,yes
married,tertiary,2161.0,no,no,569.0,3.0,0.0,unknown,yes
married,tertiary,32685.0,no,no,1447.0,2.0,0.0,unknown,yes
single,tertiary,3384.0,no,no,153.0,1.0,2.0,success,yes
married,primary,5310.0,yes,no,984.0,1.0,0.0,unknown,yes
divorced,secondary,383.0,yes,no,2231.0,1.0,0.0,unknown,yes
single,secondary,772.0,yes,no,697.0,3.0,0.0,unknown,yes
married,tertiary,2976.0,yes,no,783.0,1.0,5.0,failure,yes
single,secondary,2729.0,yes,no,835.0,1.0,0.0,unknown,yes
married,unknown,520.0,yes,no,476.0,1.0,0.0,unknown,yes
married,secondary,205.0,no,no,289.0,1.0,0.0,unknown,yes
single,unknown,2378.0,no,no,1132.0,2.0,0.0,unknown,yes
married,secondary,48.0,yes,no,1806.0,2.0,3.0,unknown,yes
married,primary,461.0,yes,no,651.0,32.0,0.0,unknown,yes
single,secondary,116.0,yes,no,718.0,2.0,0.0,unknown,yes
married,secondary,272.0,no,no,100.0,2.0,0.0,unknown,yes
single,secondary,799.0,no,yes,2078.0,6.0,0.0,unknown,yes
married,secondary,0.0,no,no,676.0,2.0,5.0,failure,yes
single,secondary,1534.0,no,no,95.0,1.0,3.0,success,yes
married,secondary,4457.0,yes,no,566.0,4.0,0.0,unknown,yes
married,unknown,189.0,no,no,162.0,2.0,0.0,unknown,yes
married,secondary,11835.0,yes,no,744.0,2.0,0.0,unknown,yes
married,tertiary,839.0,yes,no,700.0,3.0,0.0,unknown,yes
single,tertiary,952.0,yes,no,1241.0,5.0,0.0,unknown,yes
single,secondary,-197.0,yes,no,2016.0,2.0,0.0,unknown,yes
single,tertiary,1657.0,yes,yes,872.0,1.0,0.0,unknown,yes
married,primary,1947.0,no,no,225.0,2.0,5.0,failure,yes
married,secondary,30.0,no,no,460.0,1.0,0.0,unknown,yes
divorced,primary,2027.0,no,no,404.0,2.0,4.0,success,yes
married,tertiary,1332.0,no,no,156.0,1.0,0.0,unknown,yes
single,tertiary,72.0,yes,yes,885.0,5.0,7.0,failure,yes
single,secondary,153.0,no,no,1124.0,2.0,0.0,unknown,yes
married,secondary,70.0,yes,no,229.0,2.0,0.0,unknown,yes
divorced,secondary,36.0,yes,yes,25.0,1.0,1.0,success,yes
single,secondary,-198.0,yes,no,681.0,3.0,0.0,unknown,yes
single,secondary,5.0,yes,no,934.0,2.0,2.0,failure,yes
married,tertiary,2326.0,no,no,378.0,1.0,0.0,unknown,yes
single,secondary,598.0,no,no,762.0,1.0,2.0,success,yes
single,unknown,1527.0,no,no,132.0,1.0,0.0,unknown,yes
married,secondary,1623.0,yes,no,1081.0,2.0,0.0,unknown,yes
single,primary,253.0,yes,no,259.0,1.0,0.0,unknown,yes
single,secondary,1445.0,no,no,171.0,1.0,0.0,unknown,yes
married,tertiary,256.0,no,no,304.0,2.0,1.0,success,yes
married,unknown,1181.0,yes,no,650.0,2.0,0.0,unknown,yes
single,tertiary,1646.0,yes,no,392.0,2.0,3.0,success,yes
divorced,tertiary,-309.0,yes,no,500.0,2.0,0.0,unknown,yes
single,tertiary,670.0,no,no,278.0,4.0,2.0,success,yes
divorced,secondary,2196.0,no,no,573.0,5.0,0.0,unknown,yes
divorced,secondary,947.0,no,no,808.0,2.0,0.0,unknown,yes
single,secondary,71.0,no,no,337.0,1.0,2.0,success,yes
married,tertiary,521.0,no,no,347.0,3.0,0.0,unknown,yes
married,secondary,5115.0,yes,no,99.0,1.0,6.0,success,yes
married,tertiary,-17.0,yes,yes,474.0,1.0,1.0,success,yes
married,secondary,556.0,yes,no,460.0,2.0,0.0,unknown,yes
divorced,primary,229.0,no,no,97.0,1.0,0.0,unknown,yes
single,secondary,325.0,no,no,716.0,3.0,0.0,unknown,yes
married,tertiary,5112.0,no,no,2184.0,2.0,3.0,failure,yes
single,tertiary,11821.0,no,no,384.0,11.0,0.0,unknown,yes
married,secondary,8648.0,no,no,731.0,3.0,1.0,failure,yes
single,tertiary,168.0,no,no,123.0,1.0,1.0,success,yes
single,secondary,2486.0,yes,no,733.0,1.0,0.0,unknown,yes
divorced,secondary,396.0,no,no,716.0,2.0,0.0,unknown,yes
married,tertiary,1791.0,no,no,201.0,1.0,2.0,success,yes
single,tertiary,168.0,no,no,394.0,1.0,0.0,unknown,yes
married,unknown,3308.0,no,no,219.0,2.0,0.0,unknown,yes
married,secondary,4721.0,no,no,150.0,1.0,5.0,success,yes
single,tertiary,18111.0,no,no,172.0,4.0,0.0,unknown,yes
married,secondary,1146.0,no,no,153.0,2.0,3.0,success,yes
divorced,secondary,237.0,no,yes,169.0,1.0,0.0,unknown,yes
married,unknown,618.0,no,no,360.0,1.0,2.0,success,yes
divorced,secondary,1085.0,no,no,101.0,7.0,0.0,unknown,yes
single,tertiary,1028.0,no,no,1294.0,2.0,0.0,unknown,yes
single,secondary,114.0,no,no,517.0,1.0,0.0,unknown,yes
married,secondary,0.0,yes,no,982.0,1.0,0.0,unknown,yes
married,primary,631.0,no,no,429.0,2.0,0.0,unknown,yes
married,secondary,660.0,no,no,226.0,2.0,1.0,failure,yes
married,tertiary,2421.0,no,no,1084.0,1.0,4.0,failure,yes
single,secondary,794.0,no,no,607.0,3.0,3.0,unknown,yes
single,secondary,2138.0,no,yes,164.0,1.0,2.0,unknown,yes
single,tertiary,222.0,no,no,247.0,1.0,2.0,success,yes
divorced,tertiary,6997.0,yes,no,1121.0,1.0,0.0,unknown,yes
married,secondary,665.0,yes,no,371.0,2.0,0.0,unknown,yes
married,tertiary,285.0,yes,no,838.0,3.0,0.0,unknown,yes
married,secondary,473.0,no,yes,1064.0,1.0,3.0,success,yes
married,tertiary,2226.0,no,no,182.0,2.0,1.0,failure,yes
single,secondary,245.0,yes,yes,732.0,2.0,0.0,unknown,yes
married,tertiary,1133.0,yes,no,102.0,1.0,0.0,unknown,yes
married,tertiary,294.0,no,no,513.0,1.0,0.0,unknown,yes
divorced,secondary,451.0,yes,no,652.0,1.0,0.0,unknown,yes
married,unknown,19268.0,no,no,301.0,1.0,0.0,unknown,yes
married,primary,1461.0,yes,no,554.0,2.0,0.0,unknown,yes
single,secondary,465.0,yes,no,899.0,3.0,0.0,unknown,yes
divorced,tertiary,0.0,no,no,1960.0,3.0,0.0,unknown,yes
single,tertiary,654.0,yes,no,615.0,4.0,0.0,unknown,yes
married,tertiary,79.0,yes,no,203.0,1.0,5.0,success,yes
married,tertiary,4216.0,no,no,186.0,2.0,0.0,unknown,yes
married,secondary,66.0,yes,no,167.0,1.0,0.0,unknown,yes
married,tertiary,0.0,no,no,1249.0,3.0,0.0,unknown,yes
married,primary,5539.0,no,no,338.0,1.0,0.0,unknown,yes
married,tertiary,2599.0,no,no,1373.0,2.0,0.0,unknown,yes
married,tertiary,2187.0,yes,no,525.0,3.0,0.0,unknown,yes
married,secondary,2120.0,no,no,687.0,4.0,0.0,unknown,yes
single,primary,339.0,no,no,1576.0,3.0,0.0,unknown,yes
married,secondary,8229.0,no,no,784.0,2.0,0.0,unknown,yes
married,tertiary,346.0,no,no,122.0,1.0,5.0,success,yes
married,tertiary,158.0,no,no,190.0,1.0,9.0,success,yes
single,secondary,7103.0,yes,no,188.0,3.0,1.0,failure,yes
married,secondary,4855.0,no,no,720.0,2.0,0.0,unknown,yes
single,secondary,3696.0,no,no,250.0,2.0,4.0,success,yes
married,secondary,-357.0,yes,no,700.0,4.0,0.0,unknown,yes
married,secondary,8304.0,no,no,303.0,9.0,0.0,unknown,yes
single,secondary,48.0,no,no,217.0,1.0,2.0,success,yes
single,tertiary,384.0,no,yes,200.0,1.0,0.0,unknown,yes
married,primary,751.0,yes,no,1528.0,2.0,0.0,unknown,yes
divorced,secondary,3546.0,yes,no,777.0,2.0,0.0,unknown,yes
married,tertiary,73.0,no,no,243.0,2.0,0.0,unknown,yes
single,tertiary,71.0,no,no,651.0,1.0,0.0,unknown,yes
married,secondary,974.0,no,no,174.0,2.0,1.0,success,yes
married,primary,306.0,yes,no,650.0,5.0,0.0,unknown,yes
married,tertiary,3463.0,no,yes,96.0,1.0,0.0,unknown,yes
married,secondary,3676.0,no,no,415.0,2.0,1.0,unknown,yes
married,tertiary,459.0,no,no,281.0,1.0,0.0,unknown,yes
married,tertiary,286.0,no,no,949.0,2.0,0.0,unknown,yes
married,secondary,-11.0,yes,yes,1150.0,3.0,0.0,unknown,yes
married,tertiary,273.0,yes,no,1962.0,1.0,3.0,failure,yes
married,tertiary,2665.0,yes,no,280.0,2.0,11.0,failure,yes
single,tertiary,3290.0,no,no,430.0,1.0,3.0,success,yes
single,tertiary,8535.0,no,no,393.0,2.0,0.0,unknown,yes
married,tertiary,1276.0,no,no,146.0,1.0,2.0,success,yes
single,unknown,2736.0,no,no,705.0,1.0,0.0,unknown,yes
married,secondary,10287.0,yes,no,281.0,4.0,1.0,failure,yes
married,tertiary,1624.0,no,no,107.0,1.0,6.0,success,yes
married,secondary,0.0,yes,no,789.0,1.0,0.0,unknown,yes
married,secondary,446.0,yes,no,1252.0,1.0,0.0,unknown,yes
married,tertiary,395.0,no,no,136.0,1.0,1.0,failure,yes
divorced,primary,315.0,no,no,154.0,1.0,0.0,unknown,yes
married,secondary,484.0,yes,no,668.0,2.0,1.0,success,yes
married,secondary,0.0,no,no,682.0,1.0,0.0,unknown,yes
single,secondary,507.0,yes,no,560.0,2.0,0.0,unknown,yes
single,secondary,801.0,no,no,255.0,2.0,0.0,unknown,yes
married,tertiary,0.0,no,no,1153.0,3.0,0.0,unknown,yes
single,tertiary,572.0,yes,no,319.0,1.0,0.0,unknown,yes
single,tertiary,2.0,no,no,131.0,1.0,3.0,failure,yes
married,unknown,34.0,no,no,244.0,2.0,0.0,unknown,yes
single,tertiary,1075.0,no,no,529.0,2.0,1.0,success,yes
single,tertiary,508.0,yes,yes,1103.0,2.0,0.0,unknown,yes
married,tertiary,10861.0,no,no,225.0,1.0,5.0,success,yes
divorced,primary,24.0,yes,no,701.0,1.0,1.0,success,yes
single,primary,611.0,no,no,390.0,2.0,0.0,unknown,yes
single,secondary,1857.0,yes,no,187.0,1.0,12.0,success,yes
single,secondary,329.0,no,no,224.0,1.0,2.0,unknown,yes
married,tertiary,2635.0,no,no,407.0,3.0,5.0,failure,yes
married,secondary,225.0,yes,no,574.0,1.0,1.0,failure,yes
married,secondary,1604.0,no,yes,625.0,1.0,0.0,unknown,yes
married,secondary,1406.0,yes,no,63.0,2.0,1.0,success,yes
married,secondary,6728.0,no,no,232.0,1.0,4.0,success,yes
married,tertiary,611.0,no,no,305.0,2.0,1.0,success,yes
divorced,tertiary,1805.0,no,no,952.0,2.0,0.0,unknown,yes
single,primary,-399.0,no,yes,662.0,3.0,0.0,unknown,yes
single,tertiary,208.0,no,no,1344.0,7.0,0.0,unknown,yes
married,tertiary,10884.0,no,no,333.0,2.0,0.0,unknown,yes
single,primary,3472.0,no,no,332.0,1.0,3.0,failure,yes
married,secondary,556.0,yes,yes,646.0,3.0,0.0,unknown,yes
married,tertiary,7192.0,no,no,1486.0,1.0,0.0,unknown,yes
single,tertiary,13460.0,yes,no,1068.0,3.0,0.0,unknown,yes
married,primary,2988.0,no,no,130.0,1.0,0.0,unknown,yes
single,tertiary,102.0,yes,no,364.0,3.0,0.0,unknown,yes
single,secondary,1868.0,no,no,259.0,1.0,2.0,unknown,yes
single,tertiary,-578.0,yes,no,767.0,2.0,0.0,unknown,yes
married,secondary,241.0,no,no,308.0,2.0,0.0,unknown,yes
single,secondary,162.0,yes,no,531.0,2.0,0.0,unknown,yes
married,tertiary,5320.0,yes,no,792.0,1.0,0.0,unknown,yes
married,unknown,1504.0,yes,no,338.0,2.0,0.0,unknown,yes
single,secondary,262.0,no,no,315.0,2.0,6.0,failure,yes
single,secondary,191.0,yes,no,550.0,1.0,0.0,unknown,yes
married,tertiary,73.0,no,no,159.0,1.0,0.0,unknown,yes
married,primary,358.0,no,no,364.0,11.0,0.0,unknown,yes
single,secondary,483.0,no,no,580.0,3.0,0.0,unknown,yes
single,tertiary,5047.0,no,no,218.0,4.0,0.0,unknown,yes
single,secondary,5862.0,no,no,84.0,1.0,0.0,unknown,yes
married,tertiary,0.0,yes,no,506.0,2.0,0.0,unknown,yes
divorced,secondary,2843.0,no,no,186.0,1.0,0.0,unknown,yes
divorced,primary,351.0,yes,no,642.0,2.0,0.0,unknown,yes
married,tertiary,372.0,yes,no,153.0,3.0,2.0,success,yes
married,tertiary,27696.0,no,no,176.0,2.0,5.0,success,yes
single,secondary,133.0,yes,no,1388.0,2.0,0.0,unknown,yes
single,unknown,3.0,no,no,170.0,1.0,0.0,unknown,yes
single,tertiary,15459.0,no,no,264.0,7.0,0.0,unknown,yes
single,tertiary,2551.0,yes,no,638.0,3.0,0.0,unknown,yes
married,secondary,571.0,yes,no,1422.0,2.0,0.0,unknown,yes
married,tertiary,7803.0,no,no,441.0,1.0,0.0,unknown,yes
married,primary,0.0,no,no,996.0,1.0,0.0,unknown,yes
single,unknown,24.0,yes,no,415.0,2.0,0.0,unknown,yes
divorced,tertiary,2104.0,no,no,210.0,2.0,0.0,unknown,yes
divorced,secondary,3158.0,yes,no,144.0,2.0,0.0,unknown,yes
married,tertiary,10.0,yes,no,857.0,4.0,0.0,unknown,yes
married,tertiary,147.0,no,no,411.0,1.0,0.0,unknown,yes
divorced,unknown,4389.0,no,no,632.0,2.0,1.0,success,yes
married,tertiary,474.0,no,no,252.0,1.0,0.0,unknown,yes
married,unknown,2326.0,yes,yes,319.0,1.0,0.0,unknown,yes
married,primary,3644.0,yes,yes,1039.0,9.0,0.0,unknown,yes
married,tertiary,1988.0,no,no,164.0,2.0,2.0,failure,yes
married,secondary,1595.0,no,no,196.0,2.0,2.0,success,yes
single,secondary,331.0,no,no,170.0,4.0,0.0,unknown,yes
married,unknown,4623.0,no,no,305.0,1.0,1.0,success,yes
divorced,tertiary,12018.0,yes,no,267.0,2.0,0.0,unknown,yes
married,tertiary,154.0,no,no,556.0,7.0,0.0,unknown,yes
single,secondary,190.0,no,no,514.0,1.0,0.0,unknown,yes
married,secondary,3904.0,no,no,403.0,2.0,0.0,unknown,yes
single,tertiary,882.0,no,no,293.0,1.0,1.0,success,yes
divorced,unknown,53.0,no,no,562.0,4.0,0.0,unknown,yes
